MSISDN,CurrentOfferCode,NewOfferCode
0901002472,MIX_100,MIX_500
0901002473,MIX_100,MIX_500
0901002474,MIX_100,MIX_500
0901002475,MIX_100,MIX_500
0901002476,MIX_100,MIX_500
0901002477,MIX_100,MIX_500
0901002478,MIX_100,MIX_500
0901002479,MIX_100,MIX_500
0901002480,MIX_100,MIX_500
0901002481,MIX_100,MIX_500
0901002482,MIX_100,MIX_500
0901002483,MIX_100,MIX_500
0901002484,MIX_100,MIX_500
0901002485,MIX_100,MIX_500
0901002486,MIX_100,MIX_500
0901002487,MIX_100,MIX_500
0901002488,MIX_100,MIX_500
0901002489,MIX_100,MIX_500
0901002490,MIX_100,MIX_500
0901002491,MIX_100,MIX_500
0901002492,MIX_100,MIX_500
0901002493,MIX_100,MIX_500
0901002494,MIX_100,MIX_500
0901002495,MIX_100,MIX_500
0901002496,MIX_100,MIX_500
0901002497,MIX_100,MIX_500
0901002498,MIX_100,MIX_500
0901002499,MIX_100,MIX_500
0901002500,MIX_100,MIX_500
0901002501,MIX_100,MIX_500
0901002502,MIX_100,MIX_500
0901002503,MIX_100,MIX_500
0901002504,MIX_100,MIX_500
0901002505,MIX_100,MIX_500
0901002506,MIX_100,MIX_500
0901002507,MIX_100,MIX_500
0901002508,MIX_100,MIX_500
0901002509,MIX_100,MIX_500
0901002510,MIX_100,MIX_500
0901002511,MIX_100,MIX_500
0901002512,MIX_100,MIX_500
0901002513,MIX_100,MIX_500
0901002514,MIX_100,MIX_500
0901002515,MIX_100,MIX_500
0901002516,MIX_100,MIX_500
0901002517,MIX_100,MIX_500
0901002518,MIX_100,MIX_500
0901002519,MIX_100,MIX_500
0901002520,MIX_100,MIX_500
0901002521,MIX_100,MIX_500
0901002522,MIX_100,MIX_500
0901002523,MIX_100,MIX_500
0901002524,MIX_100,MIX_500
0901002525,MIX_100,MIX_500
0901002526,MIX_100,MIX_500
0901002527,MIX_100,MIX_500
0901002528,MIX_100,MIX_500
0901002529,MIX_100,MIX_500
0901002530,MIX_100,MIX_500
0901002531,MIX_100,MIX_500
0901002532,MIX_100,MIX_500
0901002533,MIX_100,MIX_500
0901002534,MIX_100,MIX_500
0901002535,MIX_100,MIX_500
0901002536,MIX_100,MIX_500
0901002537,MIX_100,MIX_500
0901002538,MIX_100,MIX_500
0901002539,MIX_100,MIX_500
0901002540,MIX_100,MIX_500
0901002541,MIX_100,MIX_500
0901002542,MIX_100,MIX_500
0901002543,MIX_100,MIX_500
0901002544,MIX_100,MIX_500
0901002545,MIX_100,MIX_500
0901002546,MIX_100,MIX_500
0901002547,MIX_100,MIX_500
0901002548,MIX_100,MIX_500
0901002549,MIX_100,MIX_500
0901002550,MIX_100,MIX_500
0901002551,MIX_100,MIX_500
0901002552,MIX_100,MIX_500
0901002553,MIX_100,MIX_500
0901002554,MIX_100,MIX_500
0901002555,MIX_100,MIX_500
0901002556,MIX_100,MIX_500
0901002557,MIX_100,MIX_500
0901002558,MIX_100,MIX_500
0901002559,MIX_100,MIX_500
0901002560,MIX_100,MIX_500
0901002561,MIX_100,MIX_500
0901002562,MIX_100,MIX_500
0901002563,MIX_100,MIX_500
0901002564,MIX_100,MIX_500
0901002565,MIX_100,MIX_500
0901002566,MIX_100,MIX_500
0901002567,MIX_100,MIX_500
0901002568,MIX_100,MIX_500
0901002569,MIX_100,MIX_500
0901002570,MIX_100,MIX_500
0901002571,MIX_100,MIX_500
0901002572,MIX_100,MIX_500
0901002573,MIX_100,MIX_500
0901002574,MIX_100,MIX_500
0901002575,MIX_100,MIX_500
0901002576,MIX_100,MIX_500
0901002577,MIX_100,MIX_500
0901002578,MIX_100,MIX_500
0901002579,MIX_100,MIX_500
0901002580,MIX_100,MIX_500
0901002581,MIX_100,MIX_500
0901002582,MIX_100,MIX_500
0901002583,MIX_100,MIX_500
0901002584,MIX_100,MIX_500
0901002585,MIX_100,MIX_500
0901002586,MIX_100,MIX_500
0901002587,MIX_100,MIX_500
0901002588,MIX_100,MIX_500
0901002589,MIX_100,MIX_500
0901002590,MIX_100,MIX_500
0901002591,MIX_100,MIX_500
0901002592,MIX_100,MIX_500
0901002593,MIX_100,MIX_500
0901002594,MIX_100,MIX_500
0901002595,MIX_100,MIX_500
0901002596,MIX_100,MIX_500
0901002597,MIX_100,MIX_500
0901002598,MIX_100,MIX_500
0901002599,MIX_100,MIX_500
0901002600,MIX_100,MIX_500
,MIX_500,
0901002602,MIX_100,MIX_500
0901002603,MIX_100,MIX_500
0901002604,MIX_100,MIX_500
0901002605,MIX_100,MIX_500
0901002606,MIX_100,MIX_500
0901002607,MIX_100,MIX_500
0901002608,MIX_100,MIX_500
0901002609,MIX_100,MIX_500
0901002610,MIX_100,MIX_500
0901002611,MIX_100,MIX_500
0901002612,MIX_100,MIX_500
0901002613,MIX_100,MIX_500
0901002614,MIX_100,MIX_500
0901002615,MIX_100,MIX_500
0901002616,MIX_100,MIX_500
0901002617,MIX_100,MIX_500
0901002618,MIX_100,MIX_500
0901002619,MIX_100,MIX_500
0901002620,MIX_100,MIX_500
0901002621,MIX_100,MIX_500
0901002622,MIX_100,MIX_500
0901002623,MIX_100,MIX_500
0901002624,MIX_100,MIX_500
0901002625,MIX_100,MIX_500
0901002626,MIX_100,MIX_500
0901002627,MIX_100,MIX_500
0901002628,MIX_100,MIX_500
0901002629,MIX_100,MIX_500
0901002630,MIX_100,MIX_500
0901002631,MIX_100,MIX_500
0901002632,MIX_100,MIX_500
0901002633,MIX_100,MIX_500
0901002634,MIX_100,MIX_500
0901002635,MIX_100,MIX_500
0901002636,MIX_100,MIX_500
0901002637,MIX_100,MIX_500
0901002638,MIX_100,MIX_500
0901002639,MIX_100,MIX_500
0901002640,MIX_100,MIX_500
0901002641,MIX_100,MIX_500
0901002642,MIX_100,MIX_500
0901002643,MIX_100,MIX_500
0901002644,MIX_100,MIX_500
0901002645,MIX_100,MIX_500
0901002646,MIX_100,MIX_500
0901002647,MIX_100,MIX_500
0901002648,MIX_100,MIX_500
0901002649,MIX_100,MIX_500
0901002650,MIX_100,MIX_500
0901002651,MIX_100,MIX_500
0901002652,MIX_100,MIX_500
0901002653,MIX_100,MIX_500
0901002654,MIX_100,MIX_500
0901002655,MIX_100,MIX_500
0901002656,MIX_100,MIX_500
0901002657,MIX_100,MIX_500
0901002658,MIX_100,MIX_500
0901002659,MIX_100,MIX_500
0901002660,MIX_100,MIX_500
0901002661,MIX_100,MIX_500
0901002662,MIX_100,MIX_500
0901002663,MIX_100,MIX_500
0901002664,MIX_100,MIX_500
0901002665,MIX_100,MIX_500
0901002666,MIX_100,MIX_500
0901002667,MIX_100,MIX_500
0901002668,MIX_100,MIX_500
0901002669,MIX_100,MIX_500
0901002670,MIX_100,MIX_500
0901002671,MIX_100,MIX_500
0901002672,MIX_100,MIX_500
0901002673,MIX_100,MIX_500
0901002674,MIX_100,MIX_500
0901002675,MIX_100,MIX_500
0901002676,MIX_100,MIX_500
0901002677,MIX_100,MIX_500
0901002678,MIX_100,MIX_500
0901002679,MIX_100,MIX_500
0901002680,MIX_100,MIX_500
0901002681,MIX_100,MIX_500
0901002682,MIX_100,MIX_500
0901002683,MIX_100,MIX_500
0901002684,MIX_100,MIX_500
0901002685,MIX_100,MIX_500
0901002686,MIX_100,MIX_500
0901002687,MIX_100,MIX_500
0901002688,MIX_100,MIX_500
0901002689,MIX_100,MIX_500
0901002690,MIX_100,MIX_500
0901002691,MIX_100,MIX_500
0901002692,MIX_100,MIX_500
0901002693,MIX_100,MIX_500
0901002694,MIX_100,MIX_500
0901002695,MIX_100,MIX_500
0901002696,MIX_100,MIX_500
0901002697,MIX_100,MIX_500
0901002698,MIX_100,MIX_500
0901002699,MIX_100,MIX_500
,MIX_500,
0901002701,MIX_100,MIX_500
0901002702,MIX_100,MIX_500
0901002703,MIX_100,MIX_500
0901002704,MIX_100,MIX_500
0901002705,MIX_100,MIX_500
0901002706,MIX_100,MIX_500
0901002707,MIX_100,MIX_500
0901002708,MIX_100,MIX_500
0901002709,MIX_100,MIX_500
0901002710,MIX_100,MIX_500
0901002711,MIX_100,MIX_500
0901002712,MIX_100,MIX_500
0901002713,MIX_100,MIX_500
0901002714,MIX_100,MIX_500
0901002715,MIX_100,MIX_500
0901002716,MIX_100,MIX_500
0901002717,MIX_100,MIX_500
0901002718,MIX_100,MIX_500
0901002719,MIX_100,MIX_500
0901002720,MIX_100,MIX_500
0901002721,MIX_100,MIX_500
0901002722,MIX_100,MIX_500
0901002723,MIX_100,MIX_500
0901002724,MIX_100,MIX_500
0901002725,MIX_100,MIX_500
0901002726,MIX_100,MIX_500
0901002727,MIX_100,MIX_500
0901002728,MIX_100,MIX_500
0901002729,MIX_100,MIX_500
0901002730,MIX_100,MIX_500
0901002731,MIX_100,MIX_500
0901002732,MIX_100,MIX_500
0901002733,MIX_100,MIX_500
0901002734,MIX_100,MIX_500
0901002735,MIX_100,MIX_500
0901002736,MIX_100,MIX_500
0901002737,MIX_100,MIX_500
0901002738,MIX_100,MIX_500
0901002739,MIX_100,MIX_500
0901002740,MIX_100,MIX_500
0901002741,MIX_100,MIX_500
0901002742,MIX_100,MIX_500
0901002743,MIX_100,MIX_500
0901002744,MIX_100,MIX_500
0901002745,MIX_100,MIX_500
0901002746,MIX_100,MIX_500
0901002747,MIX_100,MIX_500
0901002748,MIX_100,MIX_500
0901002749,MIX_100,MIX_500
0901002750,MIX_100,MIX_500
0901002751,MIX_100,MIX_500
0901002752,MIX_100,MIX_500
0901002753,MIX_100,MIX_500
0901002754,MIX_100,MIX_500
0901002755,MIX_100,MIX_500
0901002756,MIX_100,MIX_500
0901002757,MIX_100,MIX_500
0901002758,MIX_100,MIX_500
0901002759,MIX_100,MIX_500
0901002760,MIX_100,MIX_500
0901002761,MIX_100,MIX_500
0901002762,MIX_100,MIX_500
0901002763,MIX_100,MIX_500
0901002764,MIX_100,MIX_500
0901002765,MIX_100,MIX_500
0901002766,MIX_100,MIX_500
0901002767,MIX_100,MIX_500
0901002768,MIX_100,MIX_500
0901002769,MIX_100,MIX_500
0901002770,MIX_100,MIX_500
0901002771,MIX_100,MIX_500
0901002772,MIX_100,MIX_500
0901002773,MIX_100,MIX_500
0901002774,MIX_100,MIX_500
0901002775,MIX_100,MIX_500
0901002776,MIX_100,MIX_500
0901002777,MIX_100,MIX_500
0901002778,MIX_100,MIX_500
0901002779,MIX_100,MIX_500
0901002780,MIX_100,MIX_500
0901002781,MIX_100,MIX_500
0901002782,MIX_100,MIX_500
0901002783,MIX_100,MIX_500
0901002784,MIX_100,MIX_500
0901002785,MIX_100,MIX_500
0901002786,MIX_100,MIX_500
0901002787,MIX_100,MIX_500
0901002788,MIX_100,MIX_500
0901002789,MIX_100,MIX_500
0901002790,MIX_100,MIX_500
0901002791,MIX_100,MIX_500
0901002792,MIX_100,MIX_500
0901002793,MIX_100,MIX_500
0901002794,MIX_100,MIX_500
0901002795,MIX_100,MIX_500
0901002796,MIX_100,MIX_500
0901002797,MIX_100,MIX_500
0901002798,MIX_100,MIX_500
0901002799,MIX_100,MIX_500
0901002800,MIX_100,MIX_500
0901002801,MIX_100,MIX_500
0901002802,MIX_100,MIX_500
0901002803,MIX_100,MIX_500
0901002804,MIX_100,MIX_500
0901002805,MIX_100,MIX_500
0901002806,MIX_100,MIX_500
0901002807,MIX_100,MIX_500
0901002808,MIX_100,MIX_500
0901002809,MIX_100,MIX_500
0901002810,MIX_100,MIX_500
0901002811,MIX_100,MIX_500
0901002812,MIX_100,MIX_500
0901002813,MIX_100,MIX_500
0901002814,MIX_100,MIX_500
0901002815,MIX_100,MIX_500
0901002816,MIX_100,MIX_500
0901002817,MIX_100,MIX_500
0901002818,MIX_100,MIX_500
0901002819,MIX_100,MIX_500
0901002820,MIX_100,MIX_500
0901002821,MIX_100,MIX_500
0901002822,MIX_100,MIX_500
0901002823,MIX_100,MIX_500
0901002824,MIX_100,MIX_500
0901002825,MIX_100,MIX_500
0901002826,MIX_100,MIX_500
0901002827,MIX_100,MIX_500
0901002828,MIX_100,MIX_500
0901002829,MIX_100,MIX_500
0901002830,MIX_100,MIX_500
0901002831,MIX_100,MIX_500
0901002832,MIX_100,MIX_500
0901002833,MIX_100,MIX_500
0901002834,MIX_100,MIX_500
0901002835,MIX_100,MIX_500
0901002836,MIX_100,MIX_500
0901002837,MIX_100,MIX_500
0901002838,MIX_100,MIX_500
0901002839,MIX_100,MIX_500
0901002840,MIX_100,MIX_500
0901002841,MIX_100,MIX_500
0901002842,MIX_100,MIX_500
0901002843,MIX_100,MIX_500
0901002844,MIX_100,MIX_500
0901002845,MIX_100,MIX_500
0901002846,MIX_100,MIX_500
0901002847,MIX_100,MIX_500
0901002848,MIX_100,MIX_500
0901002849,MIX_100,MIX_500
0901002850,MIX_100,MIX_500
0901002851,MIX_100,MIX_500
0901002852,MIX_100,MIX_500
0901002853,MIX_100,MIX_500
0901002854,MIX_100,MIX_500
0901002855,MIX_100,MIX_500
0901002856,MIX_100,MIX_500
0901002857,MIX_100,MIX_500
0901002858,MIX_100,MIX_500
0901002859,MIX_100,MIX_500
0901002860,MIX_100,MIX_500
0901002861,MIX_100,MIX_500
0901002862,MIX_100,MIX_500
0901002863,MIX_100,MIX_500
0901002864,MIX_100,MIX_500
0901002865,MIX_100,MIX_500
0901002866,MIX_100,MIX_500
0901002867,MIX_100,MIX_500
0901002868,MIX_100,MIX_500
0901002869,MIX_100,MIX_500
0901002870,MIX_100,MIX_500
0901002871,MIX_100,MIX_500
0901002872,MIX_100,MIX_500
0901002873,MIX_100,MIX_500
0901002874,MIX_100,MIX_500
0901002875,MIX_100,MIX_500
0901002876,MIX_100,MIX_500
0901002877,MIX_100,MIX_500
0901002878,MIX_100,MIX_500
0901002879,MIX_100,MIX_500
0901002880,MIX_100,MIX_500
0901002881,MIX_100,MIX_500
0901002882,MIX_100,MIX_500
0901002883,MIX_100,MIX_500
0901002884,MIX_100,MIX_500
0901002885,MIX_100,MIX_500
0901002886,MIX_100,MIX_500
0901002887,MIX_100,MIX_500
0901002888,MIX_100,MIX_500
0901002889,MIX_100,MIX_500
0901002890,MIX_100,MIX_500
0901002891,MIX_100,MIX_500
0901002892,MIX_100,MIX_500
0901002893,MIX_100,MIX_500
0901002894,MIX_100,MIX_500
0901002895,MIX_100,MIX_500
0901002896,MIX_100,MIX_500
0901002897,MIX_100,MIX_500
0901002898,MIX_100,MIX_500
0901002899,MIX_100,MIX_500
0901002900,MIX_100,MIX_500
,MIX_500,
0901002902,MIX_100,MIX_500
0901002903,MIX_100,MIX_500
0901002904,MIX_100,MIX_500
0901002905,MIX_100,MIX_500
0901002906,MIX_100,MIX_500
0901002907,MIX_100,MIX_500
0901002908,MIX_100,MIX_500
0901002909,MIX_100,MIX_500
0901002910,MIX_100,MIX_500
0901002911,MIX_100,MIX_500
0901002912,MIX_100,MIX_500
0901002913,MIX_100,MIX_500
0901002914,MIX_100,MIX_500
0901002915,MIX_100,MIX_500
0901002916,MIX_100,MIX_500
0901002917,MIX_100,MIX_500
0901002918,MIX_100,MIX_500
0901002919,MIX_100,MIX_500
0901002920,MIX_100,MIX_500
0901002921,MIX_100,MIX_500
0901002922,MIX_100,MIX_500
0901002923,MIX_100,MIX_500
0901002924,MIX_100,MIX_500
0901002925,MIX_100,MIX_500
0901002926,MIX_100,MIX_500
0901002927,MIX_100,MIX_500
0901002928,MIX_100,MIX_500
0901002929,MIX_100,MIX_500
0901002930,MIX_100,MIX_500
0901002931,MIX_100,MIX_500
0901002932,MIX_100,MIX_500
0901002933,MIX_100,MIX_500
0901002934,MIX_100,MIX_500
0901002935,MIX_100,MIX_500
0901002936,MIX_100,MIX_500
0901002937,MIX_100,MIX_500
0901002938,MIX_100,MIX_500
0901002939,MIX_100,MIX_500
0901002940,MIX_100,MIX_500
0901002941,MIX_100,MIX_500
0901002942,MIX_100,MIX_500
0901002943,MIX_100,MIX_500
0901002944,MIX_100,MIX_500
0901002945,MIX_100,MIX_500
0901002946,MIX_100,MIX_500
0901002947,MIX_100,MIX_500
0901002948,MIX_100,MIX_500
0901002949,MIX_100,MIX_500
0901002950,MIX_100,MIX_500
0901002951,MIX_100,MIX_500
0901002952,MIX_100,MIX_500
0901002953,MIX_100,MIX_500
0901002954,MIX_100,MIX_500
0901002955,MIX_100,MIX_500
0901002956,MIX_100,MIX_500
0901002957,MIX_100,MIX_500
0901002958,MIX_100,MIX_500
0901002959,MIX_100,MIX_500
0901002960,MIX_100,MIX_500
0901002961,MIX_100,MIX_500
0901002962,MIX_100,MIX_500
0901002963,MIX_100,MIX_500
0901002964,MIX_100,MIX_500
0901002965,MIX_100,MIX_500
0901002966,MIX_100,MIX_500
0901002967,MIX_100,MIX_500
0901002968,MIX_100,MIX_500
0901002969,MIX_100,MIX_500
0901002970,MIX_100,MIX_500
0901002971,MIX_100,MIX_500
0901002972,MIX_100,MIX_500
0901002973,MIX_100,MIX_500
0901002974,MIX_100,MIX_500
0901002975,MIX_100,MIX_500
0901002976,MIX_100,MIX_500
0901002977,MIX_100,MIX_500
0901002978,MIX_100,MIX_500
0901002979,MIX_100,MIX_500
0901002980,MIX_100,MIX_500
0901002981,MIX_100,MIX_500
0901002982,MIX_100,MIX_500
0901002983,MIX_100,MIX_500
0901002984,MIX_100,MIX_500
0901002985,MIX_100,MIX_500
0901002986,MIX_100,MIX_500
0901002987,MIX_100,MIX_500
0901002988,MIX_100,MIX_500
0901002989,MIX_100,MIX_500
0901002990,MIX_100,MIX_500
0901002991,MIX_100,MIX_500
0901002992,MIX_100,MIX_500
0901002993,MIX_100,MIX_500
0901002994,MIX_100,MIX_500
0901002995,MIX_100,MIX_500
0901002996,MIX_100,MIX_500
0901002997,MIX_100,MIX_500
0901002998,MIX_100,MIX_500
0901002999,MIX_100,MIX_500
